"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","zip.code","residential.units","commercial.units","total.units","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.date","sale.price","gross.square.feet","land.square.feet","furnished.at.time.of.sale","year_group"
"4791",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1474,52,NA,"B1"," 1363 EAST NEW YORK AVENUE                 ",11212,2,0,2,2008,1," B1 ","8/11/15",350000,3840,1600,0,"> 1979"
"4792",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1481,5,NA,"B3"," 65A RALPH AVE                             ",11221,2,0,2,1910,1," B3 ","7/16/15",9e+05,2400,1600,0,"< 1940"
"4793",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1481,20,NA,"B2"," 836 MONROE STREET                         ",11221,2,0,2,1899,1," B2 ","4/21/15",250000,2400,2500,0,"< 1940"
"4794",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1481,21,NA,"B2"," 838 MONROE STREET                         ",11221,2,0,2,1899,1," B2 ","9/17/15",670000,3440,2500,0,"< 1940"
"4795",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1481,54,NA,"B1"," 845A MADISON STREET                       ",11221,2,0,2,1899,1," B1 ","4/20/15",1e+05,2250,1875,0,"< 1940"
"4796",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1486,49,NA,"B1"," 987 JEFFERSON AVENUE                      ",11221,2,0,2,1999,1," B1 ","8/25/15",710000,1764,2850,0,"> 1979"
"4797",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1487,68,NA,"B9"," 825 HANCOCK STREET                        ",11233,2,0,2,1899,1," B9 ","6/29/15",840000,2280,1900,0,"< 1940"
"4798",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1488,106,NA,"B2"," 934 JEFFERSON AVENUE                      ",11221,2,0,2,1992,1," B2 ","7/29/15",555000,2856,2025,1,"> 1979"
"4799",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1493,18,NA,"B9"," 806 HALSEY STREET                         ",11233,2,0,2,1899,1," B9 ","5/14/15",865000,2169,1808,0,"< 1940"
"4800",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1493,53,NA,"B3"," 751 MACON STREET                          ",11233,2,0,2,1899,1," B3 ","6/1/15",780000,2430,1800,0,"< 1940"
"4801",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1493,73,NA,"B3"," 715 MACON STREET                          ",11233,2,0,2,1899,1," B3 ","6/22/15",750000,2364,1750,0,"< 1940"
"4802",3,"OCEAN HILL               ","02  TWO FAMILY DWELLINGS","1",1496,50,NA,"B3"," 633 MACDONOUGH STREET                     ",11233,2,0,2,1899,1," B3 ","8/10/15",1522500,2268,1800,0,"< 1940"
